#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq	strain	sampleID	contig	plant	syncom	treatment	generation	line	sample_type	condition
Root685_contig_1	1	4404136	45024	3318575	75.3513	1.52627	39.6	41.9	Root685	g12_l11	1	gifu	at	non-native	12	11	generation	gifu_at
Root101_contig_1	1	4394404	32	4562	0.103814	0.0010923	39.6	42.0	Root101	g12_l11	1	gifu	at	non-native	12	11	generation	gifu_at
Root61_contig_1	1	4027981	98162	3855800	95.7254	3.62925	39.6	41.9	Root61	g12_l11	1	gifu	at	non-native	12	11	generation	gifu_at
Root265_contig_1	1	6686035	60940	4773585	71.3964	1.35906	39.6	39.0	Root265	g12_l11	1	gifu	at	non-native	12	11	generation	gifu_at
Root418_contig_1	1	7312949	1248676	7298652	99.8045	25.4157	39.6	41.7	Root418	g12_l11	1	gifu	at	non-native	12	11	generation	gifu_at
Root695_contig_1	1	6390105	134424	6024370	94.2765	3.14052	39.6	40.8	Root695	g12_l11	1	gifu	at	non-native	12	11	generation	gifu_at
Root695_contig_2	1	198363	2846	170464	85.9354	2.1434	39.7	37.6	Root695	g12_l11	2	gifu	at	non-native	12	11	generation	gifu_at
Root695_contig_3	1	23329	290	18564	79.5748	1.85263	39.5	42.0	Root695	g12_l11	3	gifu	at	non-native	12	11	generation	gifu_at
Root68_contig_1	1	6297301	32546	3093819	49.1293	0.770595	39.7	39.5	Root68	g12_l11	1	gifu	at	non-native	12	11	generation	gifu_at
Root142_contig_1	1	3975743	14122	1535377	38.6186	0.530296	39.7	41.5	Root142	g12_l11	1	gifu	at	non-native	12	11	generation	gifu_at
Root142_contig_2	1	1955139	7518	806799	41.2656	0.574369	39.7	41.4	Root142	g12_l11	2	gifu	at	non-native	12	11	generation	gifu_at
Root142_contig_3	1	1020406	3818	407818	39.9662	0.559103	39.7	41.0	Root142	g12_l11	3	gifu	at	non-native	12	11	generation	gifu_at
Root142_contig_4	1	866837	3410	362398	41.8069	0.588246	39.7	41.0	Root142	g12_l11	4	gifu	at	non-native	12	11	generation	gifu_at
Root1310_contig_1	1	9313930	1760	238410	2.55971	0.0280799	39.5	41.5	Root1310	g12_l11	1	gifu	at	non-native	12	11	generation	gifu_at
Root1310_contig_2	1	276174	118	15320	5.54723	0.0639923	39.7	41.3	Root1310	g12_l11	2	gifu	at	non-native	12	11	generation	gifu_at
Root480_contig_1	1	3678341	327168	3674528	99.8963	13.2573	39.6	41.9	Root480	g12_l11	1	gifu	at	non-native	12	11	generation	gifu_at
Root720_contig_1	1	5297621	14266	1635561	30.8735	0.401214	39.6	41.7	Root720	g12_l11	1	gifu	at	non-native	12	11	generation	gifu_at
LjRoot1_contig_1	1	6184059	167722	5989047	96.8465	4.0403	39.6	40.3	LjRoot1	g12_l11	1	gifu	at	non-native	12	11	generation	gifu_at
LjRoot5_contig_1	1	4452308	6	747	0.0167778	0.000192484	39.5	0.0	LjRoot5	g12_l11	1	gifu	at	non-native	12	11	generation	gifu_at
LjRoot52_contig_1	1	5592429	54458	4032825	72.1122	1.45238	39.6	41.6	LjRoot52	g12_l11	1	gifu	at	non-native	12	11	generation	gifu_at
LjRoot17_contig_1	1	3400871	334	45933	1.35062	0.014703	39.6	42.0	LjRoot17	g12_l11	1	gifu	at	non-native	12	11	generation	gifu_at
LjRoot72_contig_1	1	5051517	5712	102648	2.03202	0.167844	39.6	2.21	LjRoot72	g12_l11	1	gifu	at	non-native	12	11	generation	gifu_at
LjRoot82_contig_1	1	5009941	132254	4844789	96.7035	3.94887	39.8	40.7	LjRoot82	g12_l11	1	gifu	at	non-native	12	11	generation	gifu_at
LjRoot222_contig_1	1	4720695	221552	4707969	99.7304	7.0049	39.6	41.8	LjRoot222	g12_l11	1	gifu	at	non-native	12	11	generation	gifu_at
LjRoot44_contig_1	1	3803502	30	3860	0.101485	0.00114815	39.5	36.5	LjRoot44	g12_l11	1	gifu	at	non-native	12	11	generation	gifu_at
LjRoot80_contig_1	1	6024117	6834	869641	14.436	0.169004	39.6	38.5	LjRoot80	g12_l11	1	gifu	at	non-native	12	11	generation	gifu_at
LjRoot80_contig_2	1	315699	340	42922	13.5959	0.160935	39.6	40.6	LjRoot80	g12_l11	2	gifu	at	non-native	12	11	generation	gifu_at
LjRoot33_contig_1	1	5239285	2238250	5238493	99.9849	63.7965	39.7	41.7	LjRoot33	g12_l11	1	gifu	at	non-native	12	11	generation	gifu_at
LjNodule218_contig_1	1	6816670	3421898	6814689	99.9709	74.9184	39.6	41.0	LjNodule218	g12_l11	1	gifu	at	non-native	12	11	generation	gifu_at
LjNodule218_contig_2	1	651417	308684	651417	100.0	70.8075	39.7	40.6	LjNodule218	g12_l11	2	gifu	at	non-native	12	11	generation	gifu_at
LjNodule218_contig_3	1	296196	125540	296196	100.0	63.3093	39.7	39.2	LjNodule218	g12_l11	3	gifu	at	non-native	12	11	generation	gifu_at
LjRoot59_contig_1	1	6711861	3708612	6708059	99.9434	82.3327	39.7	41.0	LjRoot59	g12_l11	1	gifu	at	non-native	12	11	generation	gifu_at
LjRoot46_contig_1	1	4406614	94	12662	0.287341	0.0031843	39.8	41.7	LjRoot46	g12_l11	1	gifu	at	non-native	12	11	generation	gifu_at
LjRoot46_contig_2	1	1386995	48	6583	0.474623	0.00511682	39.6	40.2	LjRoot46	g12_l11	2	gifu	at	non-native	12	11	generation	gifu_at
LjRoot46_contig_3	1	280132	2	299	0.106735	0.00106735	39.9	42.0	LjRoot46	g12_l11	3	gifu	at	non-native	12	11	generation	gifu_at
LjRoot46_contig_4	1	137921	4	515	0.373402	0.00435032	39.5	42.0	LjRoot46	g12_l11	4	gifu	at	non-native	12	11	generation	gifu_at
LjRoot60_contig_1	1	3971937	240	30511	0.768164	0.00904622	39.7	38.6	LjRoot60	g12_l11	1	gifu	at	non-native	12	11	generation	gifu_at
LjRoot60_contig_2	1	167542	14	1767	1.05466	0.0125342	39.8	42.0	LjRoot60	g12_l11	2	gifu	at	non-native	12	11	generation	gifu_at
LjRoot262_contig_1	1	4527900	1057108	4524312	99.9208	34.7995	39.6	41.9	LjRoot262	g12_l11	1	gifu	at	non-native	12	11	generation	gifu_at
Root131_contig_2	1	358064	0	0	0.0	0.0	0.0	0.0	Root131	g12_l11	2	gifu	at	non-native	12	11	generation	gifu_at
Root131_contig_3	1	349599	0	0	0.0	0.0	0.0	0.0	Root131	g12_l11	3	gifu	at	non-native	12	11	generation	gifu_at
Root131_contig_4	1	235425	0	0	0.0	0.0	0.0	0.0	Root131	g12_l11	4	gifu	at	non-native	12	11	generation	gifu_at
Root131_contig_5	1	127922	0	0	0.0	0.0	0.0	0.0	Root131	g12_l11	5	gifu	at	non-native	12	11	generation	gifu_at
Root131_contig_6	1	98190	0	0	0.0	0.0	0.0	0.0	Root131	g12_l11	6	gifu	at	non-native	12	11	generation	gifu_at
Root131_contig_7	1	40652	0	0	0.0	0.0	0.0	0.0	Root131	g12_l11	7	gifu	at	non-native	12	11	generation	gifu_at
Root131_contig_8	1	14806	0	0	0.0	0.0	0.0	0.0	Root131	g12_l11	8	gifu	at	non-native	12	11	generation	gifu_at
LjRoot24_contig_1	1	3631992	0	0	0.0	0.0	0.0	0.0	LjRoot24	g12_l11	1	gifu	at	non-native	12	11	generation	gifu_at
LjRoot24_contig_2	1	64919	0	0	0.0	0.0	0.0	0.0	LjRoot24	g12_l11	2	gifu	at	non-native	12	11	generation	gifu_at
LjRoot44_contig_2	1	31311	0	0	0.0	0.0	0.0	0.0	LjRoot44	g12_l11	2	gifu	at	non-native	12	11	generation	gifu_at
LjRoot46_contig_5	1	90004	0	0	0.0	0.0	0.0	0.0	LjRoot46	g12_l11	5	gifu	at	non-native	12	11	generation	gifu_at
LjRoot303_contig_1	1	8514157	0	0	0.0	0.0	0.0	0.0	LjRoot303	g12_l11	1	gifu	at	non-native	12	11	generation	gifu_at
Root83_contig_1	1	6242359	202750	6133750	98.2601	4.83863	39.6	40.4	Root83	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
Root131_contig_1	1	5452892	24	2629	0.0482129	0.000627007	39.1	7.25	Root131	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
Root123D2_contig_1	1	4592849	681988	4591254	99.9653	22.1799	39.6	41.9	Root123D2	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
Root123D2_contig_2	1	209642	54070	209642	100.0	38.516	39.6	42.0	Root123D2	g12_l12	2	gifu	at	non-native	12	12	generation	gifu_at
Root77_contig_1	1	4050161	78952	3755594	92.727	2.90442	39.5	41.9	Root77	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
Root77_contig_2	1	224003	4148	205241	91.6242	2.76103	39.6	42.0	Root77	g12_l12	2	gifu	at	non-native	12	12	generation	gifu_at
Root29_contig_1	1	6549547	1173654	6544633	99.925	26.658	39.5	41.5	Root29	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
Root935_contig_1	1	5125288	5770452	5119613	99.8893	168.452	39.7	41.4	Root935	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
Root685_contig_1	1	4404136	21338	2140167	48.5945	0.723628	39.6	41.9	Root685	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
Root101_contig_1	1	4394404	32	4350	0.0989895	0.00103404	39.1	42.0	Root101	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
Root61_contig_1	1	4027981	128716	3953948	98.162	4.75984	39.5	41.9	Root61	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
Root265_contig_1	1	6686035	60850	4744784	70.9656	1.35712	39.6	38.9	Root265	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
Root418_contig_1	1	7312949	1530940	7299956	99.8223	31.1603	39.6	41.7	Root418	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
Root695_contig_1	1	6390105	1029092	6384894	99.9185	24.0459	39.6	40.9	Root695	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
Root695_contig_2	1	198363	946	83011	41.848	0.71284	39.7	32.1	Root695	g12_l12	2	gifu	at	non-native	12	12	generation	gifu_at
Root695_contig_3	1	23329	1328	23275	99.7685	8.51374	39.6	42.0	Root695	g12_l12	3	gifu	at	non-native	12	12	generation	gifu_at
Root68_contig_1	1	6297301	14864	1571126	24.9492	0.351406	39.7	36.0	Root68	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
Root142_contig_1	1	3975743	18480	1876576	47.2006	0.694384	39.7	41.4	Root142	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
Root142_contig_2	1	1955139	9600	952112	48.6979	0.733464	39.7	41.3	Root142	g12_l12	2	gifu	at	non-native	12	12	generation	gifu_at
Root142_contig_3	1	1020406	5006	503627	49.3556	0.733126	39.6	41.0	Root142	g12_l12	3	gifu	at	non-native	12	12	generation	gifu_at
Root142_contig_4	1	866837	4354	426658	49.2201	0.750449	39.7	41.0	Root142	g12_l12	4	gifu	at	non-native	12	12	generation	gifu_at
Root1310_contig_1	1	9313930	26350	2938432	31.5488	0.420357	39.5	41.7	Root1310	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
Root1310_contig_2	1	276174	1566	145272	52.6016	0.843403	39.6	40.8	Root1310	g12_l12	2	gifu	at	non-native	12	12	generation	gifu_at
Root480_contig_1	1	3678341	410364	3674925	99.9071	16.6286	39.6	41.9	Root480	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
Root720_contig_1	1	5297621	15606	1764744	33.312	0.438994	39.6	41.8	Root720	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
LjRoot1_contig_1	1	6184059	189226	6055291	97.9177	4.55794	39.6	40.4	LjRoot1	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
LjRoot5_contig_1	1	4452308	24	2790	0.0626641	0.000802954	39.8	0.0	LjRoot5	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
LjRoot52_contig_1	1	5592429	78630	4760438	85.1229	2.09742	39.6	41.6	LjRoot52	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
LjRoot17_contig_1	1	3400871	30	3958	0.116382	0.00123968	39.1	40.8	LjRoot17	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
LjRoot72_contig_1	1	5051517	104	13169	0.260694	0.00305294	39.6	27.9	LjRoot72	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
LjRoot82_contig_1	1	5009941	125432	4818312	96.175	3.74561	39.7	40.7	LjRoot82	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
LjRoot222_contig_1	1	4720695	325498	4716836	99.9183	10.2906	39.6	41.8	LjRoot222	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
LjRoot44_contig_1	1	3803502	12	1613	0.0424083	0.000473248	39.4	42.0	LjRoot44	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
LjRoot80_contig_1	1	6024117	21146	2291754	38.043	0.52302	39.6	38.6	LjRoot80	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
LjRoot80_contig_2	1	315699	1178	125803	39.849	0.556283	39.6	41.0	LjRoot80	g12_l12	2	gifu	at	non-native	12	12	generation	gifu_at
LjRoot33_contig_1	1	5239285	4143840	5238771	99.9902	118.118	39.6	41.7	LjRoot33	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
LjNodule218_contig_1	1	6816670	456992	6810388	99.9078	10.0063	39.6	41.0	LjNodule218	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
LjNodule218_contig_2	1	651417	139544	651417	100.0	32.0044	39.7	40.6	LjNodule218	g12_l12	2	gifu	at	non-native	12	12	generation	gifu_at
LjNodule218_contig_3	1	296196	14890	295770	99.8562	7.50898	39.6	39.1	LjNodule218	g12_l12	3	gifu	at	non-native	12	12	generation	gifu_at
LjRoot59_contig_1	1	6711861	5682356	6709116	99.9591	126.154	39.6	41.0	LjRoot59	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
LjRoot46_contig_1	1	4406614	12	1709	0.0387826	0.000408477	39.5	35.2	LjRoot46	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
LjRoot46_contig_2	1	1386995	8	1164	0.0839224	0.00086518	39.9	42.0	LjRoot46	g12_l12	2	gifu	at	non-native	12	12	generation	gifu_at
LjRoot46_contig_3	1	280132	2	196	0.069967	0.00107092	39.2	42.0	LjRoot46	g12_l12	3	gifu	at	non-native	12	12	generation	gifu_at
LjRoot60_contig_1	1	3971937	128	17529	0.441321	0.00483391	39.7	42.0	LjRoot60	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
LjRoot60_contig_2	1	167542	4	591	0.352747	0.00358119	39.9	42.0	LjRoot60	g12_l12	2	gifu	at	non-native	12	12	generation	gifu_at
LjRoot262_contig_1	1	4527900	1615080	4524671	99.9287	53.1744	39.6	41.9	LjRoot262	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
Root131_contig_2	1	358064	0	0	0.0	0.0	0.0	0.0	Root131	g12_l12	2	gifu	at	non-native	12	12	generation	gifu_at
Root131_contig_3	1	349599	0	0	0.0	0.0	0.0	0.0	Root131	g12_l12	3	gifu	at	non-native	12	12	generation	gifu_at
Root131_contig_4	1	235425	0	0	0.0	0.0	0.0	0.0	Root131	g12_l12	4	gifu	at	non-native	12	12	generation	gifu_at
Root131_contig_5	1	127922	0	0	0.0	0.0	0.0	0.0	Root131	g12_l12	5	gifu	at	non-native	12	12	generation	gifu_at
Root131_contig_6	1	98190	0	0	0.0	0.0	0.0	0.0	Root131	g12_l12	6	gifu	at	non-native	12	12	generation	gifu_at
Root131_contig_7	1	40652	0	0	0.0	0.0	0.0	0.0	Root131	g12_l12	7	gifu	at	non-native	12	12	generation	gifu_at
Root131_contig_8	1	14806	0	0	0.0	0.0	0.0	0.0	Root131	g12_l12	8	gifu	at	non-native	12	12	generation	gifu_at
LjRoot24_contig_1	1	3631992	0	0	0.0	0.0	0.0	0.0	LjRoot24	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
LjRoot24_contig_2	1	64919	0	0	0.0	0.0	0.0	0.0	LjRoot24	g12_l12	2	gifu	at	non-native	12	12	generation	gifu_at
LjRoot44_contig_2	1	31311	0	0	0.0	0.0	0.0	0.0	LjRoot44	g12_l12	2	gifu	at	non-native	12	12	generation	gifu_at
LjRoot46_contig_4	1	137921	0	0	0.0	0.0	0.0	0.0	LjRoot46	g12_l12	4	gifu	at	non-native	12	12	generation	gifu_at
LjRoot46_contig_5	1	90004	0	0	0.0	0.0	0.0	0.0	LjRoot46	g12_l12	5	gifu	at	non-native	12	12	generation	gifu_at
LjRoot303_contig_1	1	8514157	0	0	0.0	0.0	0.0	0.0	LjRoot303	g12_l12	1	gifu	at	non-native	12	12	generation	gifu_at
Root83_contig_1	1	6242359	120164	5752389	92.1509	2.86759	39.6	40.4	Root83	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
Root131_contig_1	1	5452892	8	1063	0.0194942	0.000208513	39.1	10.5	Root131	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
Root131_contig_3	1	349599	2	300	0.0858126	0.000858126	39.9	42.0	Root131	g12_l13	3	gifu	at	non-native	12	13	generation	gifu_at
Root123D2_contig_1	1	4592849	304062	4589699	99.9314	9.88821	39.6	41.9	Root123D2	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
Root123D2_contig_2	1	209642	27638	209642	100.0	19.6899	39.6	42.0	Root123D2	g12_l13	2	gifu	at	non-native	12	13	generation	gifu_at
Root77_contig_1	1	4050161	30578	2607757	64.3865	1.12436	39.5	41.9	Root77	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
Root77_contig_2	1	224003	1696	143715	64.1576	1.13136	39.6	41.9	Root77	g12_l13	2	gifu	at	non-native	12	13	generation	gifu_at
Root29_contig_1	1	6549547	293710	6504862	99.3177	6.66985	39.5	41.5	Root29	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
Root935_contig_1	1	5125288	1594430	5118050	99.8588	46.5396	39.8	41.4	Root935	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
Root685_contig_1	1	4404136	8988	1091724	24.7886	0.304844	39.6	41.9	Root685	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
Root101_contig_1	1	4394404	10	1385	0.0315174	0.000324276	39.2	42.0	Root101	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
Root61_contig_1	1	4027981	47160	3221584	79.9801	1.74388	39.6	41.9	Root61	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
Root265_contig_1	1	6686035	19128	2174117	32.5173	0.426644	39.6	39.0	Root265	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
Root418_contig_1	1	7312949	397514	7264430	99.3365	8.09122	39.6	41.7	Root418	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
Root695_contig_1	1	6390105	109788	5767782	90.2611	2.56562	39.6	40.8	Root695	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
Root695_contig_2	1	198363	2592	164546	82.952	1.94965	39.7	37.7	Root695	g12_l13	2	gifu	at	non-native	12	13	generation	gifu_at
Root695_contig_3	1	23329	318	20061	85.9917	2.02941	39.7	41.8	Root695	g12_l13	3	gifu	at	non-native	12	13	generation	gifu_at
Root68_contig_1	1	6297301	3548	439217	6.97469	0.0837983	39.6	36.5	Root68	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
Root142_contig_1	1	3975743	7088	868397	21.8424	0.266383	39.6	41.6	Root142	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
Root142_contig_2	1	1955139	3620	442772	22.6466	0.276415	39.6	41.4	Root142	g12_l13	2	gifu	at	non-native	12	13	generation	gifu_at
Root142_contig_3	1	1020406	1944	235533	23.0823	0.284185	39.6	41.0	Root142	g12_l13	3	gifu	at	non-native	12	13	generation	gifu_at
Root142_contig_4	1	866837	1616	192066	22.1571	0.278015	39.6	41.2	Root142	g12_l13	4	gifu	at	non-native	12	13	generation	gifu_at
Root1310_contig_1	1	9313930	7294	938340	10.0746	0.116257	39.5	41.6	Root1310	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
Root1310_contig_2	1	276174	480	57896	20.9636	0.256422	39.5	40.7	Root1310	g12_l13	2	gifu	at	non-native	12	13	generation	gifu_at
Root480_contig_1	1	3678341	198558	3666900	99.689	8.04539	39.6	41.9	Root480	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
Root720_contig_1	1	5297621	9794	1211935	22.877	0.275314	39.6	41.8	Root720	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
LjRoot1_contig_1	1	6184059	58806	4481966	72.4761	1.41604	39.6	40.4	LjRoot1	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
LjRoot5_contig_1	1	4452308	18	2138	0.04802	0.000593849	39.9	0.111	LjRoot5	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
LjRoot52_contig_1	1	5592429	46850	3819315	68.2944	1.24964	39.6	41.6	LjRoot52	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
LjRoot17_contig_1	1	3400871	10	1315	0.0386666	0.000441063	39.7	42.0	LjRoot17	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
LjRoot72_contig_1	1	5051517	22	2767	0.0547756	0.000653269	39.7	27.1	LjRoot72	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
LjRoot82_contig_1	1	5009941	20850	2162515	43.1645	0.622351	39.8	40.5	LjRoot82	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
LjRoot222_contig_1	1	4720695	64700	4003856	84.815	2.04603	39.6	41.8	LjRoot222	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
LjRoot44_contig_1	1	3803502	14	1843	0.0484553	0.000552123	39.9	36.1	LjRoot44	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
LjRoot80_contig_1	1	6024117	5974	766374	12.7218	0.147731	39.6	38.4	LjRoot80	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
LjRoot80_contig_2	1	315699	300	38808	12.2927	0.140976	39.5	40.8	LjRoot80	g12_l13	2	gifu	at	non-native	12	13	generation	gifu_at
LjRoot33_contig_1	1	5239285	1556706	5238184	99.979	44.3691	39.7	41.7	LjRoot33	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
LjNodule218_contig_1	1	6816670	4199760	6814696	99.971	91.962	39.6	41.0	LjNodule218	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
LjNodule218_contig_2	1	651417	353678	651417	100.0	81.1252	39.7	40.5	LjNodule218	g12_l13	2	gifu	at	non-native	12	13	generation	gifu_at
LjNodule218_contig_3	1	296196	140160	296194	99.9993	70.6911	39.7	39.2	LjNodule218	g12_l13	3	gifu	at	non-native	12	13	generation	gifu_at
LjRoot59_contig_1	1	6711861	1421250	6706406	99.9187	31.5472	39.7	41.0	LjRoot59	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
LjRoot46_contig_1	1	4406614	4	549	0.0124585	0.000136159	39.8	42.0	LjRoot46	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
LjRoot60_contig_1	1	3971937	348	35461	0.892789	0.0130083	39.6	4.43	LjRoot60	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
LjRoot60_contig_2	1	167542	4	363	0.216662	0.00358119	39.7	42.0	LjRoot60	g12_l13	2	gifu	at	non-native	12	13	generation	gifu_at
LjRoot262_contig_1	1	4527900	598854	4523482	99.9024	19.7185	39.6	41.9	LjRoot262	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
Root131_contig_2	1	358064	0	0	0.0	0.0	0.0	0.0	Root131	g12_l13	2	gifu	at	non-native	12	13	generation	gifu_at
Root131_contig_4	1	235425	0	0	0.0	0.0	0.0	0.0	Root131	g12_l13	4	gifu	at	non-native	12	13	generation	gifu_at
Root131_contig_5	1	127922	0	0	0.0	0.0	0.0	0.0	Root131	g12_l13	5	gifu	at	non-native	12	13	generation	gifu_at
Root131_contig_6	1	98190	0	0	0.0	0.0	0.0	0.0	Root131	g12_l13	6	gifu	at	non-native	12	13	generation	gifu_at
Root131_contig_7	1	40652	0	0	0.0	0.0	0.0	0.0	Root131	g12_l13	7	gifu	at	non-native	12	13	generation	gifu_at
Root131_contig_8	1	14806	0	0	0.0	0.0	0.0	0.0	Root131	g12_l13	8	gifu	at	non-native	12	13	generation	gifu_at
LjRoot24_contig_1	1	3631992	0	0	0.0	0.0	0.0	0.0	LjRoot24	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
LjRoot24_contig_2	1	64919	0	0	0.0	0.0	0.0	0.0	LjRoot24	g12_l13	2	gifu	at	non-native	12	13	generation	gifu_at
LjRoot44_contig_2	1	31311	0	0	0.0	0.0	0.0	0.0	LjRoot44	g12_l13	2	gifu	at	non-native	12	13	generation	gifu_at
LjRoot46_contig_2	1	1386995	0	0	0.0	0.0	0.0	0.0	LjRoot46	g12_l13	2	gifu	at	non-native	12	13	generation	gifu_at
LjRoot46_contig_3	1	280132	0	0	0.0	0.0	0.0	0.0	LjRoot46	g12_l13	3	gifu	at	non-native	12	13	generation	gifu_at
LjRoot46_contig_4	1	137921	0	0	0.0	0.0	0.0	0.0	LjRoot46	g12_l13	4	gifu	at	non-native	12	13	generation	gifu_at
LjRoot46_contig_5	1	90004	0	0	0.0	0.0	0.0	0.0	LjRoot46	g12_l13	5	gifu	at	non-native	12	13	generation	gifu_at
LjRoot303_contig_1	1	8514157	0	0	0.0	0.0	0.0	0.0	LjRoot303	g12_l13	1	gifu	at	non-native	12	13	generation	gifu_at
Root83_contig_1	1	6242359	76412	5048457	80.8742	1.82301	39.6	40.3	Root83	g12_l14	1	gifu	at	non-native	12	14	generation	gifu_at
Root131_contig_1	1	5452892	30	3394	0.0622422	0.000812596	39.7	14.1	Root131	g12_l14	1	gifu	at	non-native	12	14	generation	gifu_at
Root123D2_contig_1	1	4592849	269088	4587871	99.8916	8.75173	39.6	41.9	Root123D2	g12_l14	1	gifu	at	non-native	12	14	generation	gifu_at
Root123D2_contig_2	1	209642	20730	209486	99.9256	14.7642	39.6	42.0	Root123D2	g12_l14	2	gifu	at	non-native	12	14	generation	gifu_at
Root77_contig_1	1	4050161	36996	2900557	71.6158	1.36019	39.6	41.9	Root77	g12_l14	1	gifu	at	non-native	12	14	generation	gifu_at
Root77_contig_2	1	224003	1804	152433	68.0495	1.20159	39.6	42.0	Root77	g12_l14	2	gifu	at	non-native	12	14	generation	gifu_at
Root29_contig_1	1	6549547	279554	6493099	99.1381	6.34729	39.5	41.3	Root29	g12_l14	1	gifu	at	non-native	12	14	generation	gifu_at
Root935_contig_1	1	5125288	2836512	5118799	99.8734	82.8023	39.8	41.4	Root935	g12_l14	1	gifu	at	non-native	12	14	generation	gifu_at
Root685_contig_1	1	4404136	12474	1423669	32.3257	0.42281	39.6	41.9	Root685	g12_l14	1	gifu	at	non-native	12	14	generation	gifu_at
Root101_contig_1	1	4394404	2	246	0.00559803	0.0000682686	39.7	42.0	Root101	g12_l14	1	gifu	at	non-native	12	14	generation	gifu_at
